"FECHA","HORA","ACO","AJM","ATI","BJU","CAM","CCA","CHO","COY","CUA","CUT","FAC","FAR","GAM","HGM","INN","IZT","LLA","LPR","MER","MGH","MON","MPA","NEZ","PED","SAC","SAG","SFE","SJA","TAH","TLA","TLI","UAX","UIZ","VIF","XAL"
"2019-12-16",14,-99,7,16,-99,12,6,-99,-99,3,9,11,4,9,11,-99,9,10,-99,10,-99,-99,-99,5,7,3,8,6,-99,4,12,14,3,5,10,17
"2019-12-16",15,-99,5,13,5,12,5,-99,-99,3,8,11,3,7,10,-99,9,10,-99,13,-99,-99,-99,4,7,3,9,3,-99,3,11,14,3,6,10,14
"2019-12-16",16,-99,5,12,6,12,6,-99,-99,3,8,12,3,5,10,-99,9,11,-99,9,-99,-99,-99,4,7,3,9,3,-99,4,15,15,4,5,10,15
"2019-12-16",17,-99,7,7,8,14,7,-99,-99,5,7,20,4,6,11,-99,10,17,-99,10,-99,-99,-99,6,7,3,10,7,-99,3,17,13,5,5,7,13
"2019-12-16",18,-99,9,11,11,16,11,-99,-99,6,9,29,7,8,14,-99,15,9,-99,12,-99,-99,-99,8,10,4,11,10,-99,4,20,16,7,7,6,18
"2019-12-16",19,-99,9,19,20,17,18,-99,-99,10,14,23,9,14,15,-99,18,10,-99,16,-99,-99,-99,15,17,6,14,12,-99,4,21,17,7,10,15,16
"2019-12-16",20,-99,11,21,18,20,20,-99,-99,8,14,27,12,19,20,-99,17,17,-99,19,-99,-99,-99,15,24,9,15,14,-99,4,25,15,8,13,17,20
"2019-12-16",21,-99,21,17,19,26,23,-99,-99,9,18,28,15,19,19,-99,20,15,-99,19,-99,-99,-99,16,18,10,17,11,-99,17,23,20,9,20,16,20
"2019-12-16",22,-99,22,18,23,27,17,-99,-99,21,17,27,17,16,27,-99,25,17,-99,25,-99,-99,-99,14,20,9,16,24,-99,18,21,24,14,24,20,18
"2019-12-16",23,-99,22,18,18,24,18,-99,-99,25,18,24,17,22,25,-99,23,15,-99,24,-99,-99,-99,18,20,14,16,23,-99,16,22,26,14,20,22,23
"2019-12-16",24,-99,16,9,20,26,17,-99,-99,19,23,25,15,22,21,-99,22,12,-99,24,-99,-99,-99,20,22,6,14,23,-99,16,21,25,16,19,21,21
"2019-12-17",1,-99,9,6,20,26,19,-99,-99,11,17,13,17,20,22,-99,21,15,-99,24,-99,-99,-99,16,22,5,17,19,-99,15,13,24,15,20,20,22
"2019-12-17",2,-99,4,5,17,24,17,-99,-99,11,17,7,15,19,20,-99,18,20,-99,22,-99,-99,-99,12,20,14,19,12,-99,13,17,23,14,20,18,21
"2019-12-17",3,-99,4,5,17,25,16,-99,-99,15,13,8,16,17,17,-99,14,19,-99,19,-99,-99,-99,18,19,15,19,10,-99,11,21,21,14,15,16,20
"2019-12-17",4,-99,5,5,16,13,12,-99,-99,8,17,6,15,17,18,-99,16,19,-99,19,-99,-99,-99,16,10,20,16,10,-99,10,12,18,13,19,10,20
"2019-12-17",5,-99,4,5,11,23,10,-99,-99,8,16,7,11,17,17,-99,18,18,-99,20,-99,-99,-99,17,7,19,15,13,-99,10,12,18,13,15,9,20
"2019-12-17",6,-99,4,10,16,21,10,-99,-99,15,16,12,14,16,22,-99,18,19,-99,20,-99,-99,-99,17,7,18,18,18,-99,12,18,20,14,17,11,20
"2019-12-17",7,-99,5,10,18,23,14,-99,-99,24,17,18,14,17,20,-99,18,19,-99,22,-99,-99,-99,17,14,17,18,21,-99,12,23,23,14,19,18,21
"2019-12-17",8,-99,7,19,19,25,15,-99,-99,27,16,20,15,17,23,-99,19,19,-99,24,-99,-99,-99,19,17,19,16,20,-99,13,26,23,16,20,20,20
"2019-12-17",9,-99,8,14,19,26,15,-99,-99,20,21,20,15,20,22,-99,23,20,-99,28,-99,-99,-99,20,15,20,19,13,-99,13,21,18,17,23,15,23
"2019-12-17",10,-99,10,17,15,22,20,-99,-99,18,-99,15,19,22,26,-99,27,16,-99,30,-99,-99,-99,24,18,26,19,15,-99,14,16,14,24,32,11,27
"2019-12-17",11,-99,14,23,23,22,16,-99,-99,14,-99,15,19,19,22,-99,30,16,-99,32,-99,-99,-99,21,18,32,16,13,-99,9,18,14,28,28,7,-99
"2019-12-17",12,-99,16,17,26,31,20,-99,-99,12,-99,18,18,18,25,-99,30,16,-99,30,-99,-99,-99,18,17,40,17,11,-99,10,26,16,27,24,9,-99
"2019-12-17",13,-99,14,17,20,25,16,-99,-99,12,-99,20,11,13,23,-99,20,12,-99,19,-99,-99,-99,19,16,30,13,13,-99,6,27,16,18,18,10,-99
"2019-12-17",14,-99,10,23,9,16,10,-99,-99,14,-99,26,8,9,14,-99,14,7,-99,15,-99,-99,-99,10,13,7,9,14,-99,2,21,13,5,12,9,-99
"2019-12-17",15,-99,2,17,5,11,4,-99,-99,11,-99,17,3,7,8,-99,6,7,-99,9,-99,-99,-99,4,6,3,9,10,-99,2,17,11,3,3,8,18
"2019-12-17",16,-99,5,14,4,8,3,-99,-99,10,-99,13,2,4,9,-99,7,7,-99,7,-99,-99,-99,3,3,2,5,8,-99,1,14,13,3,5,10,10
"2019-12-17",17,-99,5,12,6,10,5,-99,-99,11,-99,15,4,5,9,-99,9,4,-99,7,-99,-99,-99,5,5,3,9,7,-99,2,13,11,4,7,10,12
"2019-12-17",18,-99,4,15,12,12,5,-99,-99,7,-99,23,6,9,10,-99,10,6,-99,9,-99,-99,-99,9,6,4,10,8,-99,2,18,15,5,10,10,14
"2019-12-17",19,-99,5,14,16,17,11,-99,-99,9,-99,21,8,16,13,-99,16,10,-99,15,-99,-99,-99,12,10,6,12,15,-99,3,20,14,6,11,13,15
"2019-12-17",20,-99,6,18,23,20,18,-99,-99,10,-99,14,11,20,20,-99,18,12,-99,16,-99,-99,-99,13,15,7,16,16,-99,3,21,13,8,13,8,20
"2019-12-17",21,-99,9,16,21,20,15,-99,-99,13,-99,10,16,23,25,-99,22,14,-99,21,-99,-99,-99,19,19,10,18,17,-99,7,19,15,9,15,8,24
"2019-12-17",22,-99,13,13,15,17,12,-99,-99,14,-99,7,21,24,19,-99,20,13,-99,18,-99,-99,-99,20,13,15,19,19,-99,15,19,13,19,20,9,23
"2019-12-17",23,-99,10,7,15,17,10,-99,-99,16,-99,7,15,17,19,-99,19,14,-99,18,-99,-99,-99,20,15,22,13,20,-99,18,15,15,16,20,11,20
"2019-12-17",24,-99,9,7,13,16,11,-99,-99,16,-99,8,14,16,17,-99,18,12,-99,17,-99,-99,-99,14,13,16,13,17,-99,17,16,13,16,18,5,18
"2019-12-18",1,-99,13,6,11,15,13,-99,-99,20,-99,8,8,16,15,-99,17,8,-99,16,-99,-99,-99,9,14,10,8,12,-99,13,15,10,13,12,5,17
"2019-12-18",2,-99,16,7,12,14,13,-99,-99,15,-99,7,6,14,15,-99,12,6,-99,15,-99,-99,-99,7,12,8,6,11,-99,10,12,6,9,9,2,16
"2019-12-18",3,-99,14,7,12,10,13,-99,-99,14,-99,8,4,12,14,-99,9,4,-99,13,-99,-99,-99,5,12,6,3,12,-99,9,9,5,6,7,2,16
"2019-12-18",4,-99,11,8,12,12,12,-99,-99,13,-99,8,10,12,11,-99,8,4,-99,10,-99,-99,-99,6,11,6,4,9,-99,7,10,6,6,6,2,15
"2019-12-18",5,-99,10,8,11,10,9,-99,-99,11,-99,9,6,10,12,-99,9,9,-99,11,-99,-99,-99,6,11,7,7,10,-99,6,8,6,6,8,3,11
"2019-12-18",6,-99,7,10,10,12,10,-99,-99,12,-99,11,7,10,12,-99,9,10,-99,10,-99,-99,-99,7,10,9,9,12,-99,7,10,7,9,8,8,11
"2019-12-18",7,-99,10,11,11,12,11,-99,-99,12,9,12,10,11,13,-99,11,10,-99,12,-99,-99,-99,7,12,10,10,12,-99,9,11,10,10,9,10,12
"2019-12-18",8,-99,11,11,13,13,12,-99,-99,12,10,11,10,12,13,-99,12,11,-99,12,-99,-99,-99,8,12,10,11,12,-99,11,13,11,10,10,7,13
"2019-12-18",9,-99,11,11,14,13,12,-99,-99,12,10,11,10,11,13,-99,12,10,-99,12,-99,-99,-99,8,13,10,10,13,-99,10,13,11,10,10,6,15
"2019-12-18",10,-99,12,11,13,13,12,-99,-99,13,10,11,8,11,15,-99,11,10,-99,14,-99,-99,-99,9,14,10,10,13,-99,10,12,11,10,10,7,15
"2019-12-18",11,-99,11,-99,14,15,13,-99,-99,14,8,11,10,11,16,-99,12,10,-99,14,-99,-99,-99,9,14,10,11,16,-99,10,13,10,11,10,7,17
"2019-12-18",12,-99,13,-99,18,18,14,-99,-99,16,9,13,11,14,18,-99,15,11,-99,16,-99,-99,-99,8,16,12,11,17,-99,10,15,10,-99,11,7,19
"2019-12-18",13,-99,15,-99,22,22,18,-99,-99,21,11,17,12,16,22,-99,19,14,-99,20,-99,-99,-99,8,20,11,15,21,-99,10,19,12,-99,13,8,22
"2019-12-18",14,-99,16,-99,22,29,18,-99,-99,21,12,25,11,15,23,-99,19,17,-99,20,-99,-99,-99,10,20,16,14,25,-99,11,28,18,-99,13,10,23
"2019-12-18",15,-99,16,26,20,22,16,-99,-99,24,13,30,9,11,20,-99,18,18,-99,18,-99,-99,-99,14,17,18,11,22,-99,10,33,22,-99,16,12,18
"2019-12-18",16,-99,16,29,17,20,16,-99,-99,21,11,31,8,10,23,-99,19,21,-99,22,-99,-99,-99,18,18,17,13,19,-99,8,35,21,10,17,12,17
"2019-12-18",17,-99,17,27,17,28,17,-99,-99,20,12,32,14,13,23,-99,20,24,-99,28,-99,-99,-99,20,19,16,22,19,-99,7,32,17,8,20,11,24
"2019-12-18",18,-99,17,21,22,31,22,-99,-99,29,12,30,20,19,36,-99,25,21,-99,37,-99,-99,-99,26,23,14,20,22,-99,2,30,20,6,15,12,30
"2019-12-18",19,-99,19,20,36,29,29,-99,-99,44,16,21,21,27,32,-99,35,22,-99,33,-99,-99,-99,24,37,25,21,39,-99,7,27,21,8,30,12,33
"2019-12-18",20,-99,34,17,27,27,31,-99,-99,31,15,20,20,28,28,-99,30,17,-99,29,-99,-99,-99,22,29,20,16,30,-99,21,24,17,32,30,10,31
"2019-12-18",21,-99,31,15,23,22,27,-99,-99,28,13,15,19,23,25,-99,26,17,-99,25,-99,-99,-99,18,28,18,16,27,-99,18,20,14,24,21,8,28
"2019-12-18",22,-99,27,15,21,20,22,-99,-99,26,15,15,16,21,22,-99,20,15,-99,22,-99,-99,-99,15,24,17,15,26,-99,19,20,14,18,18,7,25
"2019-12-18",23,-99,24,15,19,19,20,-99,-99,26,17,16,17,20,22,-99,19,14,-99,20,-99,-99,-99,14,21,17,15,23,-99,16,20,16,18,17,10,23
"2019-12-18",24,-99,21,14,18,19,18,-99,-99,24,15,16,16,19,20,-99,18,16,-99,18,-99,-99,-99,13,20,14,16,20,-99,17,19,19,17,17,15,21
"2019-12-19",1,-99,20,14,17,19,17,-99,-99,22,16,15,15,18,19,-99,16,17,-99,17,-99,-99,-99,14,19,14,18,17,-99,16,20,18,16,16,16,20
"2019-12-19",2,-99,17,12,16,20,16,-99,-99,20,12,13,12,15,17,-99,16,16,-99,17,-99,-99,-99,12,18,15,15,16,-99,15,20,18,16,15,15,19
"2019-12-19",3,-99,15,12,15,20,15,-99,-99,20,11,13,12,15,18,-99,15,16,-99,20,-99,-99,-99,10,17,16,16,12,-99,12,19,18,15,14,16,18
"2019-12-19",4,-99,15,10,14,20,12,-99,-99,18,10,12,11,14,18,-99,14,15,-99,18,-99,-99,-99,10,16,14,16,13,-99,11,19,17,15,14,15,17
"2019-12-19",5,-99,12,8,13,20,12,-99,-99,16,10,11,12,13,16,-99,15,15,-99,16,-99,-99,-99,12,15,14,15,11,-99,12,18,16,13,15,15,16
"2019-12-19",6,-99,14,9,14,20,11,-99,-99,16,8,10,11,13,16,-99,15,16,-99,18,-99,-99,-99,13,15,15,14,12,-99,11,16,16,13,15,13,17
"2019-12-19",7,-99,15,11,15,18,11,-99,-99,16,9,10,10,14,18,-99,15,15,-99,19,-99,-99,-99,13,15,15,12,11,-99,12,13,15,11,14,13,18
"2019-12-19",8,-99,14,12,14,16,10,-99,-99,15,9,10,11,13,18,-99,14,14,-99,14,-99,-99,-99,12,15,16,13,14,-99,10,16,17,12,16,13,18
"2019-12-19",9,-99,20,15,16,21,15,-99,-99,21,15,16,11,17,18,-99,19,17,-99,16,-99,-99,-99,15,18,17,14,15,-99,13,24,22,14,19,14,22
"2019-12-19",10,-99,18,28,19,26,19,-99,-99,25,25,-99,13,22,24,-99,20,20,-99,28,-99,-99,-99,18,19,23,21,20,-99,11,35,30,15,20,15,29
"2019-12-19",11,-99,21,38,26,29,29,-99,-99,27,25,-99,19,22,35,-99,29,25,-99,34,-99,-99,-99,20,23,38,25,23,-99,10,40,34,17,26,14,37
"2019-12-19",12,-99,24,45,29,36,49,-99,-99,24,19,-99,23,26,43,-99,32,28,-99,32,-99,-99,-99,17,27,39,27,23,-99,11,52,35,24,30,14,40
"2019-12-19",13,-99,16,25,32,39,40,-99,-99,21,10,-99,19,18,26,-99,26,16,-99,25,-99,-99,-99,15,27,22,25,17,-99,13,33,26,32,20,10,31
"2019-12-19",14,-99,12,15,16,19,18,-99,-99,21,6,36,13,11,17,-99,15,10,-99,17,-99,-99,-99,15,16,13,13,20,-99,12,30,14,20,15,8,17
"2019-12-19",15,-99,14,17,11,18,13,-99,-99,20,5,25,9,7,16,-99,15,9,-99,16,-99,-99,-99,9,16,15,10,19,-99,-99,28,15,12,12,8,11
"2019-12-19",16,-99,13,20,11,15,13,-99,-99,18,7,23,5,9,20,-99,16,7,-99,17,-99,-99,-99,11,14,15,9,18,-99,-99,26,15,10,12,8,20
"2019-12-19",17,-99,11,21,10,19,11,-99,-99,17,-99,25,7,10,19,-99,15,10,-99,19,-99,-99,-99,13,14,6,11,18,-99,-99,21,15,10,13,9,20
"2019-12-19",18,-99,20,20,11,21,12,-99,-99,19,10,37,7,10,19,-99,18,12,-99,15,-99,-99,-99,9,16,6,15,22,-99,6,21,21,7,9,11,21
"2019-12-19",19,-99,9,24,17,27,20,-99,-99,25,11,40,9,13,22,-99,23,15,-99,19,-99,-99,-99,11,25,-99,18,30,-99,8,30,21,9,13,17,21
"2019-12-19",20,-99,7,25,20,30,19,-99,-99,12,12,22,11,19,30,-99,22,19,-99,25,-99,-99,-99,15,29,-99,17,23,-99,16,25,19,11,18,17,19
"2019-12-19",21,-99,15,20,20,29,27,-99,-99,15,13,20,10,17,32,-99,20,23,-99,30,-99,-99,-99,16,26,-99,19,20,-99,20,28,22,11,27,20,19
"2019-12-19",22,-99,18,19,24,26,25,-99,-99,15,15,19,16,19,27,-99,30,23,-99,30,-99,-99,-99,22,25,14,26,22,-99,19,25,25,17,28,18,23
"2019-12-19",23,-99,13,11,24,27,23,-99,-99,19,21,18,18,23,26,-99,30,23,-99,30,-99,-99,-99,26,18,23,24,26,-99,19,25,25,21,28,21,28
"2019-12-19",24,-99,10,15,24,28,22,-99,-99,24,21,22,14,22,27,-99,30,23,-99,29,-99,-99,-99,27,14,25,23,21,-99,16,20,22,17,27,21,26
"2019-12-20",1,-99,7,13,24,25,21,-99,-99,20,19,21,18,20,27,-99,27,22,-99,28,-99,-99,-99,21,11,8,22,18,-99,15,23,23,-99,26,18,24
"2019-12-20",2,-99,13,17,21,24,20,-99,-99,20,15,19,17,20,26,-99,25,20,-99,24,-99,-99,-99,18,19,11,20,14,-99,12,22,21,-99,24,18,22
"2019-12-20",3,-99,7,17,18,24,18,-99,-99,20,15,17,15,18,23,-99,22,19,-99,23,-99,-99,-99,20,10,22,18,15,-99,11,21,23,-99,22,16,21
"2019-12-20",4,-99,10,18,19,21,17,-99,-99,19,14,15,16,17,23,-99,21,18,-99,21,-99,-99,-99,19,7,21,17,15,-99,13,18,19,-99,19,16,19
"2019-12-20",5,-99,8,17,18,20,15,-99,-99,14,13,15,16,17,22,-99,18,18,-99,20,-99,-99,-99,19,8,19,18,13,-99,13,19,18,-99,17,16,21
"2019-12-20",6,-99,5,17,18,19,15,-99,-99,18,13,16,14,16,20,-99,18,18,-99,20,-99,-99,-99,16,8,20,17,15,-99,12,18,19,-99,18,16,21
"2019-12-20",7,-99,8,18,17,19,15,-99,-99,23,12,18,15,16,20,-99,20,18,-99,25,-99,-99,-99,16,17,19,16,16,-99,12,19,19,-99,18,15,19
"2019-12-20",8,-99,13,18,16,20,15,-99,-99,24,14,17,15,17,21,-99,20,16,-99,22,-99,-99,-99,19,18,21,15,17,-99,12,21,19,-99,18,15,20
"2019-12-20",9,-99,20,16,18,23,13,-99,-99,25,14,18,18,19,23,-99,19,19,-99,23,-99,-99,-99,20,20,23,17,19,-99,13,25,20,-99,22,15,22
"2019-12-20",10,-99,17,18,27,32,21,-99,-99,19,17,26,22,26,32,-99,30,21,-99,32,-99,-99,-99,20,26,29,23,22,-99,19,29,19,-99,26,18,32
"2019-12-20",11,-99,22,27,37,35,31,-99,-99,11,20,30,15,31,33,-99,41,21,-99,38,-99,-99,-99,18,27,32,25,18,-99,23,38,20,-99,35,14,32
"2019-12-20",12,-99,28,21,40,40,31,-99,-99,13,16,26,13,32,36,-99,47,21,-99,49,-99,-99,-99,17,34,29,26,21,-99,19,41,27,-99,32,13,38
"2019-12-20",13,-99,30,20,31,42,34,-99,-99,13,12,23,25,40,31,-99,44,17,-99,45,-99,-99,-99,20,36,24,28,16,-99,14,32,21,-99,37,10,48
"2019-12-20",14,-99,32,18,29,42,30,-99,-99,17,10,30,20,30,29,-99,39,16,-99,35,-99,-99,-99,15,34,21,19,20,-99,14,-99,14,-99,29,7,50
"2019-12-20",15,-99,32,14,36,34,31,-99,-99,20,9,24,14,20,35,-99,30,15,-99,34,-99,-99,-99,14,31,24,14,25,-99,11,23,10,-99,18,5,26
"2019-12-20",16,-99,31,9,29,27,31,-99,-99,18,10,17,15,25,36,-99,30,15,-99,41,-99,-99,-99,15,29,21,14,23,-99,12,24,13,-99,22,-99,32
"2019-12-20",17,-99,30,15,31,29,31,-99,-99,24,9,20,15,23,30,-99,36,17,-99,38,-99,-99,-99,22,29,17,16,25,-99,20,22,14,-99,32,-99,28
"2019-12-20",18,-99,30,17,26,25,32,-99,-99,18,10,22,15,17,29,-99,30,25,-99,36,-99,-99,-99,23,29,20,19,21,-99,22,25,15,-99,39,-99,23
"2019-12-20",19,-99,34,13,25,26,30,-99,-99,20,8,20,15,21,26,-99,32,22,-99,31,-99,-99,-99,20,35,12,17,24,-99,22,23,18,-99,30,-99,20
"2019-12-20",20,-99,27,14,23,19,24,-99,-99,17,15,12,13,19,22,-99,20,20,-99,22,-99,-99,-99,20,26,18,17,17,-99,25,20,15,-99,29,-99,19
"2019-12-20",21,-99,20,15,-99,21,15,-99,-99,13,20,16,14,14,21,-99,18,18,-99,21,-99,-99,-99,20,16,21,15,14,-99,21,24,20,-99,20,-99,15
"2019-12-20",22,-99,15,16,-99,23,17,-99,-99,11,20,19,16,20,22,-99,22,17,-99,22,-99,-99,-99,22,21,24,17,20,-99,22,23,21,-99,26,-99,17
"2019-12-20",23,-99,11,12,-99,22,20,-99,-99,11,18,15,12,19,21,-99,23,18,-99,22,-99,-99,-99,20,21,24,15,18,-99,21,22,22,-99,25,-99,16
"2019-12-20",24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
"2019-12-21",1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
"2019-12-21",2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
"2019-12-21",3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
"2019-12-21",4,-99,5,7,15,16,11,-99,-99,17,13,10,17,19,19,-99,19,19,-99,19,-99,-99,-99,18,6,17,19,10,-99,16,16,15,-99,21,17,20
"2019-12-21",5,-99,5,7,14,15,11,-99,-99,17,12,11,15,18,18,-99,17,19,-99,18,-99,-99,-99,19,7,21,18,11,-99,14,15,16,-99,21,16,20
"2019-12-21",6,-99,9,9,13,15,10,-99,-99,18,11,9,16,17,18,-99,19,18,-99,19,-99,-99,-99,19,8,21,18,13,-99,15,16,15,-99,20,15,20
"2019-12-21",7,-99,15,12,15,15,10,-99,-99,17,11,13,15,16,22,-99,20,19,-99,25,-99,-99,-99,18,10,20,17,14,-99,13,18,15,-99,20,15,20
"2019-12-21",8,-99,16,12,17,16,9,-99,-99,18,11,13,15,16,21,-99,20,18,-99,29,-99,-99,-99,19,11,20,16,13,-99,14,17,17,-99,20,15,20
"2019-12-21",9,-99,18,12,20,19,12,-99,-99,18,17,14,16,19,23,-99,22,18,-99,27,-99,-99,-99,17,12,20,18,11,-99,17,20,19,-99,21,14,24
"2019-12-21",10,-99,16,12,24,24,19,-99,-99,19,15,12,20,24,22,-99,27,16,-99,32,-99,-99,-99,15,16,19,17,17,-99,18,24,19,-99,22,12,27
"2019-12-21",11,-99,18,17,26,30,17,-99,-99,20,13,25,14,20,20,-99,29,14,-99,41,-99,-99,-99,17,19,19,15,19,-99,18,22,16,-99,22,9,23
"2019-12-21",12,-99,20,19,31,34,23,-99,-99,15,10,26,13,13,38,-99,29,15,-99,37,-99,-99,-99,12,21,17,15,22,-99,14,23,14,-99,18,9,21
"2019-12-21",13,-99,18,17,36,33,27,-99,-99,19,8,24,13,13,38,-99,25,15,-99,29,-99,-99,-99,13,25,18,16,20,-99,11,30,12,-99,18,8,22
"2019-12-21",14,-99,21,20,29,31,27,-99,-99,22,8,23,11,15,36,-99,22,13,-99,32,-99,-99,-99,14,26,16,12,21,-99,11,27,13,-99,17,8,20
"2019-12-21",15,-99,17,24,20,32,20,-99,-99,26,8,26,10,13,31,-99,17,11,-99,20,-99,-99,-99,13,23,10,12,27,-99,6,28,15,-99,15,9,17
"2019-12-21",16,-99,2,21,9,32,7,-99,-99,27,11,34,8,11,30,-99,9,16,-99,10,-99,-99,-99,8,14,6,11,27,-99,3,26,16,-99,8,9,20
"2019-12-21",17,-99,2,17,5,26,4,-99,-99,27,6,24,5,6,9,-99,7,16,-99,7,-99,-99,-99,6,3,4,10,20,-99,4,21,16,-99,6,6,18
"2019-12-21",18,-99,3,12,16,16,9,-99,-99,22,6,15,10,16,19,-99,9,12,-99,19,-99,-99,-99,8,10,6,10,22,-99,4,15,9,-99,9,6,17
"2019-12-21",19,-99,19,9,13,13,17,-99,-99,14,8,10,10,12,14,-99,18,13,-99,20,-99,-99,-99,13,19,11,10,15,-99,4,15,11,-99,12,7,14
"2019-12-21",20,-99,15,10,10,17,10,-99,-99,10,6,8,8,17,14,-99,15,11,-99,17,-99,-99,-99,12,11,14,9,11,-99,14,18,11,-99,17,6,10
"2019-12-21",21,-99,10,10,10,16,8,-99,-99,11,9,7,7,11,14,-99,16,11,-99,16,-99,-99,-99,11,10,13,10,10,-99,12,15,10,-99,17,7,15
"2019-12-21",22,-99,11,11,10,14,9,-99,-99,10,9,9,8,11,13,-99,14,10,-99,16,-99,-99,-99,11,9,13,9,8,-99,14,12,10,-99,16,8,15
"2019-12-21",23,-99,10,13,10,13,10,-99,-99,10,10,9,9,11,13,-99,14,10,-99,14,-99,-99,-99,12,11,11,9,8,-99,12,10,10,-99,14,8,16
"2019-12-21",24,-99,11,12,10,10,10,-99,-99,11,11,10,10,13,12,-99,14,10,-99,14,-99,-99,-99,12,11,11,9,8,-99,12,10,10,-99,14,6,16
"2019-12-22",1,-99,11,11,11,9,10,-99,-99,11,7,10,7,12,14,-99,15,9,-99,11,-99,-99,-99,9,12,10,7,9,-99,11,10,11,-99,12,4,12
"2019-12-22",2,-99,11,10,11,11,13,-99,-99,10,5,9,7,10,13,-99,13,7,-99,11,-99,-99,-99,8,11,9,6,9,-99,11,12,7,-99,9,2,12
"2019-12-22",3,-99,12,7,11,10,11,-99,-99,9,5,8,6,10,12,-99,12,5,-99,10,-99,-99,-99,6,11,6,5,10,-99,10,9,6,-99,9,2,11
"2019-12-22",4,-99,10,8,10,11,11,-99,-99,8,5,4,5,8,12,-99,11,5,-99,10,-99,-99,-99,5,11,5,5,9,-99,7,10,6,-99,8,2,9
"2019-12-22",5,-99,10,8,9,10,9,-99,-99,7,6,7,4,10,11,-99,12,6,-99,11,-99,-99,-99,4,9,6,5,9,-99,5,10,6,-99,6,3,8
"2019-12-22",6,-99,10,7,10,11,8,-99,-99,7,5,7,5,11,12,-99,11,8,-99,11,-99,-99,-99,6,8,8,7,7,-99,6,9,6,-99,8,3,10
"2019-12-22",7,-99,9,7,10,10,10,-99,-99,7,12,6,7,6,13,-99,12,7,-99,11,-99,-99,-99,8,10,8,6,8,-99,7,9,9,-99,9,7,11
"2019-12-22",8,-99,10,9,10,10,10,-99,-99,8,9,7,8,10,12,-99,12,11,-99,11,-99,-99,-99,9,10,8,9,8,-99,9,9,14,-99,9,6,11
"2019-12-22",9,-99,9,7,9,12,9,-99,-99,6,7,7,10,11,11,-99,10,10,-99,11,-99,-99,-99,10,8,9,10,6,-99,8,11,11,-99,10,4,11
"2019-12-22",10,-99,7,9,10,12,9,-99,-99,6,11,6,10,11,12,-99,11,10,-99,12,-99,-99,-99,9,9,9,10,7,-99,8,12,11,-99,11,6,11
"2019-12-22",11,-99,9,7,10,12,9,-99,-99,7,10,8,10,11,12,-99,12,11,-99,13,-99,-99,-99,6,10,9,10,8,-99,9,11,10,-99,10,7,12
"2019-12-22",12,-99,10,6,10,12,9,-99,-99,8,8,8,10,13,12,-99,13,10,-99,14,-99,-99,-99,8,11,10,11,8,-99,10,10,10,-99,10,6,15
"2019-12-22",13,-99,11,8,9,10,9,-99,-99,7,5,9,12,13,11,-99,11,11,-99,13,-99,-99,-99,11,10,12,13,8,-99,9,11,9,-99,13,6,16
"2019-12-22",14,-99,12,10,9,10,10,-99,-99,7,5,10,11,13,11,-99,12,12,-99,12,-99,-99,-99,15,11,15,12,8,-99,10,12,8,-99,16,5,17
"2019-12-22",15,-99,11,11,11,10,12,-99,-99,6,5,10,13,14,11,-99,12,10,-99,13,-99,-99,-99,18,11,18,14,7,-99,13,13,8,-99,13,5,17
"2019-12-22",16,-99,8,11,13,11,11,-99,-99,7,6,9,17,14,14,-99,13,9,-99,13,-99,-99,-99,17,11,18,18,10,-99,12,14,7,-99,12,5,19
"2019-12-22",17,-99,10,11,14,16,10,-99,-99,8,9,12,20,18,17,-99,16,13,-99,17,-99,-99,-99,19,12,19,20,11,-99,14,19,6,-99,16,4,21
"2019-12-22",18,-99,13,11,14,21,14,-99,-99,10,9,14,24,22,20,-99,19,23,-99,21,-99,-99,-99,23,13,20,27,11,-99,11,20,8,-99,19,6,27
"2019-12-22",19,-99,10,11,19,23,17,-99,-99,13,12,16,28,25,21,-99,22,30,-99,23,-99,-99,-99,25,17,22,29,16,-99,10,24,12,-99,21,10,28
"2019-12-22",20,-99,10,13,19,15,15,-99,-99,17,20,17,25,23,22,-99,21,29,-99,23,-99,-99,-99,23,13,20,28,17,-99,12,16,27,-99,21,18,28
"2019-12-22",21,-99,10,11,18,18,13,-99,-99,20,17,18,22,22,21,-99,20,26,-99,22,-99,-99,-99,23,12,19,26,14,-99,21,21,17,-99,22,19,25
"2019-12-22",22,-99,6,11,17,18,12,-99,-99,20,12,18,20,21,22,-99,19,25,-99,21,-99,-99,-99,23,11,22,24,14,-99,20,20,15,-99,22,19,25
